Country Name,Country Code,Indicator Name,Indicator Code,year_int,value
Ireland,IRL,Voice and Accountability: Estimate,VA.EST,2020,1.38936042785645
Italy,ITA,Control of Corruption: Estimate,CC.EST,2020,0.509535729885101
Italy,ITA,Government Effectiveness: Estimate,GE.EST,2020,0.360754579305649
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.399345397949219
Italy,ITA,Regulatory Quality: Estimate,RQ.EST,2020,0.487740814685822
Italy,ITA,Rule of Law: Estimate,RL.EST,2020,0.206682667136192
Italy,ITA,Voice and Accountability: Estimate,VA.EST,2020,1.05461311340332
Latvia,LVA,Control of Corruption: Estimate,CC.EST,2020,0.693109571933746
Latvia,LVA,Government Effectiveness: Estimate,GE.EST,2020,0.838092744350433
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.462181746959686
Latvia,LVA,Regulatory Quality: Estimate,RQ.EST,2020,1.18040430545807
Latvia,LVA,Rule of Law: Estimate,RL.EST,2020,0.92213636636734
Latvia,LVA,Voice and Accountability: Estimate,VA.EST,2020,0.868685662746429
Lithuania,LTU,Control of Corruption: Estimate,CC.EST,2020,0.778560698032379
Lithuania,LTU,Government Effectiveness: Estimate,GE.EST,2020,1.0149097442627
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.92147696018219
Lithuania,LTU,Regulatory Quality: Estimate,RQ.EST,2020,1.08017456531525
Lithuania,LTU,Rule of Law: Estimate,RL.EST,2020,0.94848245382309
Lithuania,LTU,Voice and Accountability: Estimate,VA.EST,2020,1.00418090820312
Luxembourg,LUX,Control of Corruption: Estimate,CC.EST,2020,2.02369952201843
Luxembourg,LUX,Government Effectiveness: Estimate,GE.EST,2020,1.79238891601562
Luxembourg,LUX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,1.21248233318329
Luxembourg,LUX,Regulatory Quality: Estimate,RQ.EST,2020,1.83817708492279
Luxembourg,LUX,Rule of Law: Estimate,RL.EST,2020,1.73590040206909
Luxembourg,LUX,Voice and Accountability: Estimate,VA.EST,2020,1.49746370315552
Malta,MLT,Control of Corruption: Estimate,CC.EST,2020,0.342483103275299
Malta,MLT,Government Effectiveness: Estimate,GE.EST,2020,0.99406486749649
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.99847799539566
Malta,MLT,Regulatory Quality: Estimate,RQ.EST,2020,1.21012890338898
Malta,MLT,Rule of Law: Estimate,RL.EST,2020,0.883726119995117
Malta,MLT,Voice and Accountability: Estimate,VA.EST,2020,1.11851668357849
Netherlands,NLD,Control of Corruption: Estimate,CC.EST,2020,1.99998319149017
Netherlands,NLD,Government Effectiveness: Estimate,GE.EST,2020,1.8052179813385
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.830933392047882
Netherlands,NLD,Regulatory Quality: Estimate,RQ.EST,2020,1.74825215339661
Netherlands,NLD,Rule of Law: Estimate,RL.EST,2020,1.70633113384247
Netherlands,NLD,Voice and Accountability: Estimate,VA.EST,2020,1.52000570297241
Poland,POL,Control of Corruption: Estimate,CC.EST,2020,0.618671596050262
Poland,POL,Government Effectiveness: Estimate,GE.EST,2020,0.324195116758347
Poland,POL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.491619497537613
Poland,POL,Regulatory Quality: Estimate,RQ.EST,2020,0.850681960582733
Poland,POL,Rule of Law: Estimate,RL.EST,2020,0.524749398231506
Poland,POL,Voice and Accountability: Estimate,VA.EST,2020,0.615374743938446
Portugal,PRT,Control of Corruption: Estimate,CC.EST,2020,0.72114634513855
Portugal,PRT,Government Effectiveness: Estimate,GE.EST,2020,0.979601144790649
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,1.00873112678528
Portugal,PRT,Regulatory Quality: Estimate,RQ.EST,2020,0.82206916809082
Portugal,PRT,Rule of Law: Estimate,RL.EST,2020,1.15668058395386
Portugal,PRT,Voice and Accountability: Estimate,VA.EST,2020,1.25530016422272
Romania,ROU,Control of Corruption: Estimate,CC.EST,2020,-0.0985997840762138
Romania,ROU,Government Effectiveness: Estimate,GE.EST,2020,-0.286944448947906
Romania,ROU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.508950412273407
Romania,ROU,Regulatory Quality: Estimate,RQ.EST,2020,0.346217542886734
Romania,ROU,Rule of Law: Estimate,RL.EST,2020,0.368689924478531
Romania,ROU,Voice and Accountability: Estimate,VA.EST,2020,0.585118234157562
Slovak Republic,SVK,Control of Corruption: Estimate,CC.EST,2020,0.415226489305496
Slovak Republic,SVK,Government Effectiveness: Estimate,GE.EST,2020,0.502145826816559
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.633981704711914
Slovak Republic,SVK,Regulatory Quality: Estimate,RQ.EST,2020,0.774733364582062
Slovak Republic,SVK,Rule of Law: Estimate,RL.EST,2020,0.655498802661896
Slovak Republic,SVK,Voice and Accountability: Estimate,VA.EST,2020,0.879534602165222
Slovenia,SVN,Control of Corruption: Estimate,CC.EST,2020,0.777402997016907
Slovenia,SVN,Government Effectiveness: Estimate,GE.EST,2020,1.121173620224
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.701467931270599
Slovenia,SVN,Regulatory Quality: Estimate,RQ.EST,2020,0.91221022605896
Slovenia,SVN,Rule of Law: Estimate,RL.EST,2020,1.03954863548279
Slovenia,SVN,Voice and Accountability: Estimate,VA.EST,2020,0.932139754295349
Spain,ESP,Control of Corruption: Estimate,CC.EST,2020,0.711801946163177
Spain,ESP,Government Effectiveness: Estimate,GE.EST,2020,0.853928565979004
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.411448448896408
Spain,ESP,Regulatory Quality: Estimate,RQ.EST,2020,0.755449116230011
Spain,ESP,Rule of Law: Estimate,RL.EST,2020,0.860964477062225
Spain,ESP,Voice and Accountability: Estimate,VA.EST,2020,1.00401437282562
Sweden,SWE,Control of Corruption: Estimate,CC.EST,2020,2.09451055526733
Sweden,SWE,Government Effectiveness: Estimate,GE.EST,2020,1.6700267791748
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2020,0.997376799583435
Sweden,SWE,Regulatory Quality: Estimate,RQ.EST,2020,1.67861640453339
Sweden,SWE,Rule of Law: Estimate,RL.EST,2020,1.76741015911102
Sweden,SWE,Voice and Accountability: Estimate,VA.EST,2020,1.49804127216339
Austria,AUT,Control of Corruption: Estimate,CC.EST,2021,1.24272727966309
Austria,AUT,Government Effectiveness: Estimate,GE.EST,2021,1.52829468250275
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.899554431438446
Austria,AUT,Regulatory Quality: Estimate,RQ.EST,2021,1.34041571617126
Austria,AUT,Rule of Law: Estimate,RL.EST,2021,1.75175452232361
Austria,AUT,Voice and Accountability: Estimate,VA.EST,2021,1.38638341426849
Belgium,BEL,Control of Corruption: Estimate,CC.EST,2021,1.45520210266113
Belgium,BEL,Government Effectiveness: Estimate,GE.EST,2021,1.08557260036469
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.662682592868805
Belgium,BEL,Regulatory Quality: Estimate,RQ.EST,2021,1.33185970783234
Belgium,BEL,Rule of Law: Estimate,RL.EST,2021,1.29177582263947
Belgium,BEL,Voice and Accountability: Estimate,VA.EST,2021,1.27089965343475
Bulgaria,BGR,Control of Corruption: Estimate,CC.EST,2021,-0.258131921291351
Bulgaria,BGR,Government Effectiveness: Estimate,GE.EST,2021,-0.173440277576447
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.36473935842514
Bulgaria,BGR,Regulatory Quality: Estimate,RQ.EST,2021,0.433977693319321
Bulgaria,BGR,Rule of Law: Estimate,RL.EST,2021,-0.068868450820446
Bulgaria,BGR,Voice and Accountability: Estimate,VA.EST,2021,0.284104585647583
Croatia,HRV,Control of Corruption: Estimate,CC.EST,2021,0.0375364571809769
Croatia,HRV,Government Effectiveness: Estimate,GE.EST,2021,0.552374601364136
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.621595680713654
Croatia,HRV,Regulatory Quality: Estimate,RQ.EST,2021,0.493546575307846
Croatia,HRV,Rule of Law: Estimate,RL.EST,2021,0.275418937206268
Croatia,HRV,Voice and Accountability: Estimate,VA.EST,2021,0.601495921611786
Cyprus,CYP,Control of Corruption: Estimate,CC.EST,2021,0.369423598051071
Cyprus,CYP,Government Effectiveness: Estimate,GE.EST,2021,0.697915256023407
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.422150671482086
Cyprus,CYP,Regulatory Quality: Estimate,RQ.EST,2021,0.845392525196075
Cyprus,CYP,Rule of Law: Estimate,RL.EST,2021,0.605679333209991
Cyprus,CYP,Voice and Accountability: Estimate,VA.EST,2021,0.855743706226349
Czechia,CZE,Control of Corruption: Estimate,CC.EST,2021,0.615270674228668
Czechia,CZE,Government Effectiveness: Estimate,GE.EST,2021,1.06974017620087
Czechia,CZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.947537839412689
Czechia,CZE,Regulatory Quality: Estimate,RQ.EST,2021,1.34087228775024
Czechia,CZE,Rule of Law: Estimate,RL.EST,2021,1.09040725231171
Czechia,CZE,Voice and Accountability: Estimate,VA.EST,2021,1.00824761390686
Denmark,DNK,Control of Corruption: Estimate,CC.EST,2021,2.33337140083313
Denmark,DNK,Government Effectiveness: Estimate,GE.EST,2021,1.95973408222198
Denmark,DNK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.928662657737732
Denmark,DNK,Regulatory Quality: Estimate,RQ.EST,2021,1.79559290409088
Denmark,DNK,Rule of Law: Estimate,RL.EST,2021,1.89572131633759
Denmark,DNK,Voice and Accountability: Estimate,VA.EST,2021,1.5449755191803
Estonia,EST,Control of Corruption: Estimate,CC.EST,2021,1.50660848617554
Estonia,EST,Government Effectiveness: Estimate,GE.EST,2021,1.34329342842102
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.748589515686035
Estonia,EST,Regulatory Quality: Estimate,RQ.EST,2021,1.54799437522888
Estonia,EST,Rule of Law: Estimate,RL.EST,2021,1.38935804367065
Estonia,EST,Voice and Accountability: Estimate,VA.EST,2021,1.17938566207886
Finland,FIN,Control of Corruption: Estimate,CC.EST,2021,2.23784065246582
Finland,FIN,Government Effectiveness: Estimate,GE.EST,2021,1.91831088066101
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.963275969028473
Finland,FIN,Regulatory Quality: Estimate,RQ.EST,2021,1.88712561130524
Finland,FIN,Rule of Law: Estimate,RL.EST,2021,2.01347613334656
Finland,FIN,Voice and Accountability: Estimate,VA.EST,2021,1.60936939716339
France,FRA,Control of Corruption: Estimate,CC.EST,2021,1.28193628787994
France,FRA,Government Effectiveness: Estimate,GE.EST,2021,1.22854030132294
France,FRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.325612366199493
France,FRA,Regulatory Quality: Estimate,RQ.EST,2021,1.23037326335907
France,FRA,Rule of Law: Estimate,RL.EST,2021,1.25916755199432
France,FRA,Voice and Accountability: Estimate,VA.EST,2021,1.10422718524933
Germany,DEU,Control of Corruption: Estimate,CC.EST,2021,1.7829247713089
Germany,DEU,Government Effectiveness: Estimate,GE.EST,2021,1.28911292552948
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.725788176059723
Germany,DEU,Regulatory Quality: Estimate,RQ.EST,2021,1.62516117095947
Germany,DEU,Rule of Law: Estimate,RL.EST,2021,1.5718047618866
Germany,DEU,Voice and Accountability: Estimate,VA.EST,2021,1.41956698894501
Greece,GRC,Control of Corruption: Estimate,CC.EST,2021,0.183011442422867
Greece,GRC,Government Effectiveness: Estimate,GE.EST,2021,0.406026542186737
Greece,GRC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.10138326883316
Greece,GRC,Regulatory Quality: Estimate,RQ.EST,2021,0.426903694868088
Greece,GRC,Rule of Law: Estimate,RL.EST,2021,0.321165591478348
Greece,GRC,Voice and Accountability: Estimate,VA.EST,2021,0.945290207862854
Hungary,HUN,Control of Corruption: Estimate,CC.EST,2021,0.0119548495858908
Hungary,HUN,Government Effectiveness: Estimate,GE.EST,2021,0.596821069717407
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.798591256141663
Hungary,HUN,Regulatory Quality: Estimate,RQ.EST,2021,0.485284149646759
Hungary,HUN,Rule of Law: Estimate,RL.EST,2021,0.505373418331146
Hungary,HUN,Voice and Accountability: Estimate,VA.EST,2021,0.397480607032776
Ireland,IRL,Control of Corruption: Estimate,CC.EST,2021,1.61938548088074
Ireland,IRL,Government Effectiveness: Estimate,GE.EST,2021,1.46342539787292
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.843662619590759
Ireland,IRL,Regulatory Quality: Estimate,RQ.EST,2021,1.55254113674164
Ireland,IRL,Rule of Law: Estimate,RL.EST,2021,1.49300801753998
Ireland,IRL,Voice and Accountability: Estimate,VA.EST,2021,1.41767168045044
Italy,ITA,Control of Corruption: Estimate,CC.EST,2021,0.517084956169128
Italy,ITA,Government Effectiveness: Estimate,GE.EST,2021,0.325260877609253
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.550520956516266
Italy,ITA,Regulatory Quality: Estimate,RQ.EST,2021,0.526738524436951
Italy,ITA,Rule of Law: Estimate,RL.EST,2021,0.240348026156425
Italy,ITA,Voice and Accountability: Estimate,VA.EST,2021,1.08431649208069
Latvia,LVA,Control of Corruption: Estimate,CC.EST,2021,0.720612168312073
Latvia,LVA,Government Effectiveness: Estimate,GE.EST,2021,0.832942485809326
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.673440217971802
Latvia,LVA,Regulatory Quality: Estimate,RQ.EST,2021,1.21610343456268
Latvia,LVA,Rule of Law: Estimate,RL.EST,2021,0.949516475200653
Latvia,LVA,Voice and Accountability: Estimate,VA.EST,2021,0.89630264043808
Lithuania,LTU,Control of Corruption: Estimate,CC.EST,2021,0.824572265148163
Lithuania,LTU,Government Effectiveness: Estimate,GE.EST,2021,1.01744949817657
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.809846818447113
Lithuania,LTU,Regulatory Quality: Estimate,RQ.EST,2021,1.2701860666275
Lithuania,LTU,Rule of Law: Estimate,RL.EST,2021,1.07464647293091
Lithuania,LTU,Voice and Accountability: Estimate,VA.EST,2021,1.03033602237701
Luxembourg,LUX,Control of Corruption: Estimate,CC.EST,2021,1.84092938899994
Luxembourg,LUX,Government Effectiveness: Estimate,GE.EST,2021,1.67725694179535
Luxembourg,LUX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,1.19407951831818
Luxembourg,LUX,Regulatory Quality: Estimate,RQ.EST,2021,1.90669333934784
Luxembourg,LUX,Rule of Law: Estimate,RL.EST,2021,1.74762201309204
Luxembourg,LUX,Voice and Accountability: Estimate,VA.EST,2021,1.49557614326477
Malta,MLT,Control of Corruption: Estimate,CC.EST,2021,0.292902559041977
Malta,MLT,Government Effectiveness: Estimate,GE.EST,2021,0.853116869926453
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.887514472007751
Malta,MLT,Regulatory Quality: Estimate,RQ.EST,2021,0.801096200942993
Malta,MLT,Rule of Law: Estimate,RL.EST,2021,0.835411548614502
Malta,MLT,Voice and Accountability: Estimate,VA.EST,2021,1.0709707736969
Netherlands,NLD,Control of Corruption: Estimate,CC.EST,2021,2.00424218177795
Netherlands,NLD,Government Effectiveness: Estimate,GE.EST,2021,1.72513651847839
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.893059194087982
Netherlands,NLD,Regulatory Quality: Estimate,RQ.EST,2021,1.73918282985687
Netherlands,NLD,Rule of Law: Estimate,RL.EST,2021,1.69862735271454
Netherlands,NLD,Voice and Accountability: Estimate,VA.EST,2021,1.48990213871002
Poland,POL,Control of Corruption: Estimate,CC.EST,2021,0.546135544776917
Poland,POL,Government Effectiveness: Estimate,GE.EST,2021,0.254306375980377
Poland,POL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.49190354347229
Poland,POL,Regulatory Quality: Estimate,RQ.EST,2021,0.831825613975525
Poland,POL,Rule of Law: Estimate,RL.EST,2021,0.425569206476212
Poland,POL,Voice and Accountability: Estimate,VA.EST,2021,0.579096436500549
Portugal,PRT,Control of Corruption: Estimate,CC.EST,2021,0.741993844509125
Portugal,PRT,Government Effectiveness: Estimate,GE.EST,2021,0.952431321144104
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.937390148639679
Portugal,PRT,Regulatory Quality: Estimate,RQ.EST,2021,0.724131643772125
Portugal,PRT,Rule of Law: Estimate,RL.EST,2021,1.10502743721008
Portugal,PRT,Voice and Accountability: Estimate,VA.EST,2021,1.24631035327911
Romania,ROU,Control of Corruption: Estimate,CC.EST,2021,-0.0613786391913891
Romania,ROU,Government Effectiveness: Estimate,GE.EST,2021,-0.163359016180038
Romania,ROU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.581789910793304
Romania,ROU,Regulatory Quality: Estimate,RQ.EST,2021,0.29227140545845
Romania,ROU,Rule of Law: Estimate,RL.EST,2021,0.38048443198204
Romania,ROU,Voice and Accountability: Estimate,VA.EST,2021,0.593723952770233
Slovak Republic,SVK,Control of Corruption: Estimate,CC.EST,2021,0.210813537240028
Slovak Republic,SVK,Government Effectiveness: Estimate,GE.EST,2021,0.490655839443207
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.617919027805328
Slovak Republic,SVK,Regulatory Quality: Estimate,RQ.EST,2021,0.866957545280457
Slovak Republic,SVK,Rule of Law: Estimate,RL.EST,2021,0.678475677967072
Slovak Republic,SVK,Voice and Accountability: Estimate,VA.EST,2021,0.904362618923187
Slovenia,SVN,Control of Corruption: Estimate,CC.EST,2021,0.692999660968781
Slovenia,SVN,Government Effectiveness: Estimate,GE.EST,2021,1.13730704784393
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.755585372447968
Slovenia,SVN,Regulatory Quality: Estimate,RQ.EST,2021,0.822128713130951
Slovenia,SVN,Rule of Law: Estimate,RL.EST,2021,1.00168013572693
Slovenia,SVN,Voice and Accountability: Estimate,VA.EST,2021,0.904861509799957
Spain,ESP,Control of Corruption: Estimate,CC.EST,2021,0.715437471866608
Spain,ESP,Government Effectiveness: Estimate,GE.EST,2021,0.907896876335144
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.509235560894012
Spain,ESP,Regulatory Quality: Estimate,RQ.EST,2021,0.797288954257965
Spain,ESP,Rule of Law: Estimate,RL.EST,2021,0.843258261680603
Spain,ESP,Voice and Accountability: Estimate,VA.EST,2021,0.99951308965683
Sweden,SWE,Control of Corruption: Estimate,CC.EST,2021,2.09849810600281
Sweden,SWE,Government Effectiveness: Estimate,GE.EST,2021,1.61025524139404
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,1.01450800895691
Sweden,SWE,Regulatory Quality: Estimate,RQ.EST,2021,1.74532163143158
Sweden,SWE,Rule of Law: Estimate,RL.EST,2021,1.69935715198517
